"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"1312","國喬石油化學股份有限公司","國喬","塑膠工業","－","臺北市敦化北路135號8樓","	04212250","邱德馨","曾嘉雄","沈美佑","經理","薛鴻敏","(02)2175-4567","1973/09/25","1988/12/21",新台幣                 10.0000元,11266203280,1106620328,0,20000000,合併,每年,董事會,"凱基證券(股)公司代理部","(02)2389-2999","台北市重慶南路一段2號5 樓","安侯建業聯合會計師事務所","吳政諺","連淑凌","GPPC","8F., No. 135, Dunhua N. Rd., Songshan Dist.,TAIPEI, TAIWAN  R.O.C.","(02)2545-8755","gppc@gppc.com.tw","http://www.gppc.com.tw","沈美佑","經理","(02)2175-4567","gppc@gppc.com.tw","http://www.gppc.com.tw/gppc/Investment-2.asp","https://www.gppc.com.tw/gppc/Investment.asp"
"1313","聯成化學科技股份有限公司","聯成","塑膠工業","－","台北市南港區南港路一段209號A棟9樓","	04748660","苗豐強","畢淑蒨","張嘉麟","專案經理","徐桂梅","(02)26517889","1976/08/14","1989/03/27",新台幣                 10.0000元,13308461070,1330846107,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5F","勤業眾信聯合會計師事務所","劉建良","王儀雯","UPC","9F., Building A, No. 209 NanGang Rd., Sec. 1, NanGang Dist., Taipei, 115,Taiwan, R.O.C","(02)26515818","ir@upc.com.tw","http://www.upc.com.tw","張嘉麟","專案經理","(02)26517889-6003","ir@upc.com.tw","https://www.upc.com.tw/zh-TW/Html/stakeholder_engagement","https://www.upc.com.tw/zh-TW/Html/corporate_governance"
"1314","中國石油化學工業開發(股)公司","中石化","塑膠工業","－","高雄市大社區經建路1號","	03084741","陳瑞隆","陳穎俊(代理)","陳穎俊","總經理(代理)","李建憲、陳台彰","07-3513521","1969/07/08","1991/07/12",新台幣                 10.0000元,37848501300,3784850130,0,0,合併,每年,股東會,"本公司股務室","02-89782589","台北市松山區東興路12號3樓","信永中和會計師事務所","陳光慧","楊子陞","CPDC","No. 1, Jingjian Road, Dashe DistrictKaohsiung, Taiwan, R. O. C.","07-3513642","investors@cpdc.com.tw","www.cpdc.com.tw","季天蔚","副理","02-87878461","investors@cpdc.com.tw","https://reurl.cc/9vkEQa","https://www.cpdc.com.tw/tw/ir_info"
"1315","達新工業股份有限公司","達新","塑膠工業","－","台中市西屯區工業區35路51號","	51059101","吳子聰","陳以千","賴耿民","副總經理","陳明哲","04-23595511","1966/10/24","1992/05/09",新台幣                 10.0000元,990990000,99099000,0,0,合併,每半會計年度,董事會,"中國信託商業銀行(股)公司代理部","02-66365566","台北市重慶南路一段83號5樓","國富浩華聯合會計師事務所","張福郎","林志隆","TAH HSIN","NO.51, 35TH RD.,TAICHUNG INDUSTRIAL PARK ,TAICHUNG ,TAIWAN, R.O.C","04-23595557","thst@mail.tahhsin.com.tw","www.tahhsin.com.tw","賴耿民","副總經理","04-23595511#1151","kmlai@mail.tahhsin.com.tw","www.tahhsin.com.tw","https://www.tahhsin.com.tw/internal-policies/"
"1316","上曜建設開發股份有限公司","上曜","建材營造","－","台南市安平區永華路二段248號20樓之6","	73654033","張祐銘","曾鵬光","郭育政","財務部副總經理","朱麗娟","(06)2988318","1979/12/11","1992/10/15",新台幣                 10.0000元,3759461500,375946150,0,0,合併,每半會計年度,董事會,"元大證券股份有限公司","(02)2586-5859","臺北市大安區敦化南路2段67號地下一樓","安侯建業聯合會計師事務所","許振隆","高鈺倫","SUN  YAD","20F.-6, No.248, Sec. 2, Yonghua RdAnping Dist., Tainan City 708, Taiwan","(06)2988311","sunyad_101@yahoo.com.tw","www.sunyad.com.tw","郭育政","財務部副總經理","06-2988318","sunyad_101@yahoo.com.tw","www.sunyad.com.tw","https://sunyad.com.tw/management.asp#"
"1319","東陽實業廠股份有限公司","東陽","汽車工業","－","台南市安和路二段98號","	68326665","吳永茂","吳永祥","許芳華","助理副總經理","洪櫻芬","06-3560511","1967/10/30","1994/12/12",新台幣                 10.0000元,5914770680,591477068,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5F","安永聯合會計師事務所","胡子仁","洪國森","TYG","98 AN HO ROAD.,SEC,2TAINAN,TAIWAN,R,O,C","06-3566055","15469@tyg.com.tw","WWW.TYG.COM.TW","黃和傑","專案經理","06-3560511-6170","15531@tyg.com.tw","https://www.tyg.com.tw/traditiona-relationship.html","https://www.tyg.com.tw/governance-structure.html"
"1321","大洋塑膠工業股份有限公司","大洋","塑膠工業","－","台北市莒光路310號5,6樓","	15024509","陳欽明","陳欽明","邱俊福","經理","鄭有峰","(02)23062131","1965/06/07","1999/01/26",新台幣                 10.0000元,2272282680,227228268,0,0,合併,每年,股東會,"凱基證券(股)公司股務代理部","(02)23148800","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","余聖河","羅瑞芝","OPC","5F,310 CHUKWANG ROADTAIPEI,TAIWAN,R.O.C","(02)23027464","mauwau@opc.com.tw","www.opc.com.tw","鄭有峰","經理","23062131-1611","mauwau@opc.com.tw","https://www.opc.com.tw/zh-tw/a2/%E6%8A%95%E8%B3%87%E6%9C%8D%E5%8B%99.html","https://www.opc.com.tw/zh-tw/a2/%E6%8A%95%E8%B3%87%E6%9C%8D%E5%8B%99.html"
"1323","永裕塑膠工業股份有限公司","永裕","塑膠工業","－","台南市仁德區勝利路88號","	68192103","王威程","王威程","郭錦添","副總經理","蔡崇誠","06-2793711","1973/04/02","2000/09/11",新台幣                 10.0000元,912745540,91274554,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","葉芳婷","徐惠榆","YONYU","No. 88, Shengli Rd., Rende Dist.Tainan City 717018, Taiwan (R.O.C.)","06-2705088","kct3232@yonyu.com.tw","www.yonyu.com.tw","蔡崇誠","財務總監","+886-6-2793711#160","cct0368@yonyu.com.tw","http://www.yonyu.com.tw/yonyu/stakeholder.php","https://www.yonyu.com.tw/yonyu/ir.php"
"1324","地球綜合工業股份有限公司","地球","塑膠工業","－","台北市中山區南京東路3段61號7樓","	07147916","鈞鼎投資股份有限公司(代表人張德照)","黃林慶","張雅琪","財務部部長","曾嬿妤","(02)2506-6666","1964/12/08","2000/09/11",新台幣                 10.0000元,751218820,75121882,0,0,合併,每年,董事會,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","安永聯合會計師事務所","徐榮煌","楊弘斌","GLOBE TAPE","7F.NO.61.SECTION 3,NANKING E ROADTAIPEI TAIWAN R.O.C.","(02)2507-0226","ir@globetape.com.tw","https://www.globetape.com","張雅琪","財務部部長","(02)2506-6666","doris@globetape.com.tw","https://www.globetape.com/investor/corporate-governance/project/communicate-2","https://www.globetape.com/investor/corporate-governance"
"1325","恒大股份有限公司","恆大","塑膠工業","－","台北市林森北路372號10樓","	11455800","黃美慧","黃美慧","周壽祿","協理","廖淑姬","(02)25119161","1962/10/14","2000/09/11",新台幣                 10.0000元,852811980,85281198,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","薛峻泯","陳昭伶","UK","10F, 372, LIN SHEN N. ROADTAIPEI, TAIWAN, R.O.C.","(02)25374473","uk4409@ms34.hinet.net","www.uk.com.tw","周壽祿","協理","(02)25119161","slchou@uk.com.tw","www.uk.com.tw","https://www.uk.com.tw"
"1326","台灣化學纖維股份有限公司","台化","塑膠工業","－","彰化市中山路3段359號","	58650902","洪福源","呂文進","呂文進","總經理","黃國賢","(02)27122211","1965/03/05","1984/12/20",新台幣                 10.0000元,58611862910,5861186291,0,0,合併,每年,董事會,"本公司股務組","(02)27189898","台北市內湖區南京東路六段380號10樓","資誠聯合會計師事務所","阮呂曼玉","徐聖忠","FCFC","10F., No.388, Sec.6, Nanjing E. Rd.Taipei, Taiwan, R.O.C","(02)27133229","fcfc@fcfc.com.tw","http://www.fcfc.com.tw","劉佳儒","資深經理","(02)27122211-8410","u127129@fcfc.com.tw","https://www.fcfc.com.tw/data-22337","https://www.fcfc.com.tw/principles-organizations"
"1337","亞洲塑膠再生資源控股有限公司","再生-KY","塑膠工業","KY","高雄市苓雅區四維四路190號12樓之2","	26068617","丁金山","丁金礦","王維民","財務協理","丁華雄","(07)2696099","2010/01/08","2011/08/17",新台幣                 10.0000元,2689547290,268954729,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","(02)2586-5859","台北市大安區敦化南路二段67號地下1樓","德昌聯合會計師事務所","林兆民","史岱平","Asia Plastic","12F.-2, No. 190, Siwei 4th Rd.Lingya Dist.,Kaohsiung City 802 Taiwan","(07)2696099","weimin831@gmail.com","http://asia-recycle.com","王維民","財務主管","(07)2696099","weimin831@gmail.com","http://asia-recycle.com(?]?m??)","http://asia-recycle.com/governance/organized/index.html"
"1338","廣華控股有限公司","廣華-KY","汽車工業","KY","廣東省東莞市厚街鎮橋頭第三工業區","	26594386","余澤民","黃建中","邱守瑞","財務協理","黃建中","0769-89278888","2009/12/08","2012/12/19",新台幣                 10.0000元,838400000,83840000,0,0,合併,每年,股東會,"兆豐證券股份有限公司股務代理部","02-33930898","台北市忠孝東路二段95號3樓","安侯建業聯合會計師事務所","陳宜君","江曉苓","Hiroca","3rd Industrial Zone, Qiaotou, Houjie TownDongguan City, Guangdong Province, PRC","0769-85903818","hiroca@hirosawa.com.cn","https://www.hiroca.co/","邱守瑞","財務協理","0903119680","hiroca@hirosawa.com.cn","https://www.hiroca.co/article_d.php?lang=tw&tb=1&id=211","https://www.hiroca.co/article_d.php?lang=tw&tb=1&id=211"
"1339","昭輝實業股份有限公司","昭輝","汽車工業","－","彰化縣鹿港鎮興業路8號","	22078327","禾翰投資股份有限公司","林睿澤","劉淑梅","副總經理","王淑慧","(04)7810781","1986/03/07","2012/04/24",新台幣                 10.0000元,741238750,74123875,0,0,合併,每年,董事會,"統一綜合證券股份有限公司","02-27463797","台北市松山區東興路八號地下一樓","資誠聯合會計師事務所","王玉娟","賴志維","Y.C.C.","8, Xingye Rd., Lukang TownChung Hua Hsien, Taiwan ., R.O.C.","(04)7813209","ycc888@yccco.com.tw","http://www.yccco.com.tw","劉淑梅","副總經理","(04)7810781","ycc888@yccco.com.tw","http://www.yccco.com.tw/index.php?action=public-link","http://www.yccco.com.tw/index.php?action=public-org"
"1340","勝悅新材料有限公司","勝悅-KY","塑膠工業","KY","中國福建省晉江市青陽蓮嶼工業區","	37722768","莊國清","莊輝煌","陳圖炎","財務長","郭燈佳","8659582889862","2012/06/14","2014/01/14",新台幣                 10.0000元,1529228550,152922855,0,0,合併,每年,股東會,"永豐金證券公司股務代理部","(02)2381-6288","台北市中正區博愛路17號3樓","信永中和聯合會計師事務所","陳光慧","楊子陞","VICTORY","Qingyang Lianyu Industrial AreaJinjiang, Fujian, China","8659585689208","peter.chen@sportspowersole.com","www.vnm.com.tw","陳圖炎","財務長","8659582889862","peter.chen@sportspowersole.com","www.vnm.com.tw","http://www.vnm.com.tw/index.php?temp=mng&lang=cht"
"1341","富林塑膠工業(開曼)控股(股)公司","富林-KY","塑膠工業","KY","越南海防市陽京郡海城坊范文同路第9里程","	82716171","王源林","王源林(暫代)","許乃仁","協理","徐鈿朋","(07)535-2366","2016/11/30","2018/12/24",新台幣                 10.0000元,528506340,52850634,0,0,合併,每季,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","王騰葦","陳珍麗","FULIN-KY","Km9 Pham Van Dong Hai Thanh Ward Duong Kinh DistrictHai Phong Viet Nam","(07)535-2368","acc@fulintw.com.tw","http://www.fulinvn.com","許乃仁","協理","075352366","acc@fulintw.com.tw","http://www.fulinvn.com/tc/investor_detail.php?PKey=101","http://www.fulinvn.com/tc/investor.php?PKey=6"
"1342","八貫企業股份有限公司","八貫","其他","－","宜蘭縣冬山鄉德興四路6號","	12386676","劉宗熹","劉宗熹","李宏毅","副總經理","游憶敏","03-9109568","1982/06/17","2020/11/24",新台幣                 10.0000元,780009020,78000902,0,0,個別,每年,董事會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","安永聯合會計師事務所","張志銘","黃建澤","CCI Yilan","No. 6, Dexing 4th Rd., Daxing Vil., Dongshan TownshipYilan County 269031, Taiwan (R.O.C.)","03-9903297","investor@cathay1342.com.tw","http://www.cathayconsolidated.com","李宏毅","副總經理","03-9109568","investor@cathay1342.com.tw","http://www.cathayconsolidated.com","https://www.cathayconsolidated.com/IN_Html/investor-a.html"
"1402","遠東新世紀股份有限公司","遠東新","紡織纖維","－","台北市大安區敦化南路二段207號36樓","	03522600","徐旭東","吳高山,鄭澄宇,范欽智,李源珍","鄭澄宇","行政總部總經理","王健誠","02-27338000","1954/01/13","1967/04/14",新台幣                 10.0000元,53528752270,5352875227,0,0,合併,每年,股東會,"亞東證券股份有限公司","02-7753-1699","新北市板橋區新站路16號13樓","勤業眾信聯合會計師事務所","黃國寧","邵志明","FENC","36F,Taipei Metro Tower No.207,Tun Hwa South Road,Sec.2Taipei,Taiwan,R.O.C.","02-27367184","csostaff@metro.feg.com.tw","www.fenc.com","汪承雯","協理","02-27338000轉8537","ir@fenc.com","https://csr.fenc.com/Identification-of-Stakeholders-and-Topics?lang=zh","https://www.fenc.com/zh-TW/cg"
"1409","新光合成纖維股份有限公司","新纖","紡織纖維","－","台北市大安區仁愛路三段136號5樓","	07435515","吳東昇","歐金達","許毓麟","協理","何浩寧","25071259","1967/04/25","1973/08/31",新台幣                 10.0000元,16184092860,1618409286,0,0,合併,每年,董事會,"新光證券(股)公司股務代理部","02-23118787","台北市中正區重慶南路一段66之1號11樓","勤業眾信聯合會計師事務所","陳文香","徐文亞","SSFC","5th Floor, No. 136, Section 3, Ren'ai Road, Taipei City.TAIPEI, TAIWAN, R.O.C.","25072264","analysis@shinkong.com.tw","https://www.shinkong.com.tw/","許毓麟","協理","25071259#7300","analysis@shinkong.com.tw","https://www.shinkong.com.tw/front/investors","https://www.shinkong.com.tw/front/investors"
"1410","南洋染整股份有限公司","南染","紡織纖維","－","桃園市蘆竹區南山路三段二三三號","	35286207","何  鈞","何承榮","張愛玉","發言人","孟家立","02-25940361","1964/12/22","1973/10/18",新台幣                 10.0000元,620000000,62000000,0,0,合併,每年,董事會,"中國信託商銀代理部","02-66365566","台北市100重慶南路一段83號5樓","安侯建業聯合會計師事務所","余聖河","羅瑞芝","NYDF","No.233, Sec. 3, Nanshan Rd.,Luzhu Dist., Taoyuan City 338, Taiwan","02-25919227","nydyeing@ms19.hinet.net","www.nydf.com.tw","張愛玉","發言人","02-25940361","nydyeing@ms19.hinet.net","http://www.nydf.com.tw/#[object%20Object]","http://www.nydf.com.tw/#[object%20Object]"
"1413","宏洲纖維工業股份有限公司","宏洲","紡織纖維","－","台北市內湖區瑞光路607號7樓","	07220710","詹正田","蕭尚祐","張恆嘉","董事","林勝欽","2657-5859","1968/07/30","1975/12/23",新台幣                 10.0000元,1321124540,132112454,30000000,0,個別,每年,董事會,"福邦證券股份有限公司股務代理部","02-23711658","台北市忠孝西路一段6號6樓","安侯建業聯合會計師事務所","潘俊名","張淑瑩","H.C.","7F., No.607, Ruiguang Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)TAIPEI TAIWAN","8797-7888","wallace@hungchou.com.tw","http://www.hungchou.com.tw/","張恆嘉","董事","02-26575859","albert@yijinn.com.tw","http://www.hungchou.com.tw/","http://www.hungchou.com.tw/"
"1414","東和紡織股份有限公司","東和","紡織纖維","－","台北市仁愛路四段376號13樓","	73141105","蔡淑櫻","張嘉亨","張嘉亨","總經理","郭彥良","(02)27001840","1959/09/11","1976/02/02",新台幣                 10.0000元,1980000000,198000000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號6樓","勤業眾信聯合會計師事務所","馬偉峻","謝東儒","TUNG HO","13TH FLOOR NO376,SEC 4 JEN AI ROADTAIPEI,TAIWAN,R.O.C","(02)27060967","admsect@tungho.com.tw","www.tungho.com.tw","郭彥良","經理","(02)27001840","david@tungho.com.tw","http://www.tungho.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=244&index=1","－"
"1416","廣豐實業股份有限公司","廣豐","其他","－","台北市大安區敦化南路2段97號28樓","	43434316","賀錫敬","劉家丞","陳素靜","會計經理","林黛芬","02-27048111","1968/06/28","1976/04/20",新台幣                 10.0000元,1853421680,185342168,0,0,合併,每年,股東會,"元大證券股份有限公司","2586-5859","台北市大安區敦化南路2段67號B1","資誠聯合會計師事務所","余正富","賴宗羲　","KFIC","28th Floor, No. 97, Section 2, Dunhua South Road, Da'an District, Taipei City(Taipei,Taiwan","02-27061881","s.j.chern@kfic.com.tw","www.kfic.com.tw","陳素靜","會計經理","02-27048111#828","s.j.chern@kfic.com.tw","http://www.kfic.com.tw/shareholders.html","https://www.kfic.com.tw/shareholders.html(?????°??°T?§/???q?v?z?i?J)"
